author_id,lexical_diversity,repeated_ratio,link_ratio,sentiment_polarity,comments_per_day,burstiness_hours,hour_entropy,segment,anomaly_score,anomaly_score_val
166451,0.512,0.005,0.0,-0.008,0.579,59.039,4.081,0,1,0.095
167125,0.737,0.0,0.049,0.023,0.161,204.19,3.791,0,1,0.101
168373,0.273,0.009,0.002,0.01,5.022,10.872,3.64,0,-1,-0.028
170724,0.459,0.008,0.017,0.017,0.331,89.334,3.615,0,1,0.085
174820,0.583,0.0,0.0,-0.002,0.098,293.033,3.487,0,1,0.128
189639,0.596,0.036,0.0,-0.01,0.231,171.178,3.63,0,1,0.101
189948,0.796,0.0,0.118,0.021,0.051,564.662,3.057,0,1,0.109
190092,0.338,0.018,0.042,0.018,2.619,23.779,3.923,0,-1,-0.014
202311,0.565,0.0,0.041,0.004,0.206,147.412,3.843,0,1,0.097
205506,0.614,0.0,0.022,-0.011,0.142,221.898,3.737,0,1,0.112
214538,0.864,0.0,0.167,0.0,0.033,781.905,1.918,3,1,0.098
226906,0.452,0.016,0.0,0.022,0.365,67.256,3.911,0,1,0.081
228348,0.393,0.032,0.027,0.003,1.661,33.874,4.228,0,-1,-0.002
232603,0.439,0.0,0.026,0.016,0.752,47.421,4.209,0,1,0.05
233251,0.429,0.011,0.0,0.019,0.834,65.882,3.775,0,1,0.083
241405,0.511,0.0,0.013,0.034,0.457,97.855,3.902,0,1,0.099
242731,0.84,0.0,0.0,0.213,0.213,168.941,2.446,0,1,0.099
255425,0.885,0.111,0.056,0.059,0.052,498.562,3.35,0,1,0.009
257253,1.0,0.0,0.0,0.0,0.059,,1.0,1,1,0.157
257897,0.35,0.015,0.006,0.022,3.184,48.414,3.866,0,1,0.003
266299,0.744,0.0,0.0,0.009,0.106,210.173,3.757,0,1,0.128
266406,0.398,0.011,0.005,0.023,1.286,38.087,4.084,0,1,0.053
269931,0.453,0.006,0.0,-0.006,0.778,127.176,3.898,0,1,0.082
272720,0.266,0.002,0.01,0.025,1.623,22.81,3.622,0,1,0.024
274216,0.565,0.0,0.008,0.017,0.369,105.361,3.97,0,1,0.109
282267,0.829,0.0,0.0,0.0,0.057,500.955,2.522,0,1,0.158
284517,0.469,0.0,0.0,-0.009,0.324,129.85,3.877,0,1,0.096
285845,0.699,0.0,0.0,0.06,0.137,160.999,3.494,0,1,0.121
289061,0.345,0.027,0.002,0.015,3.687,13.314,3.913,0,-1,-0.014
290129,0.508,0.007,0.0,0.01,0.651,86.954,3.244,0,1,0.107
295882,0.735,0.0,0.0,0.011,0.028,1262.592,2.503,3,1,0.121
296817,0.442,0.018,0.0,0.001,1.31,26.686,4.251,0,1,0.045
297929,0.467,0.013,0.003,0.005,1.918,48.902,4.239,0,1,0.041
300532,0.702,0.0,0.0,0.081,0.125,737.573,3.473,0,1,0.098
328277,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6,-1,-0.038
332566,0.407,0.025,0.01,0.013,1.316,119.826,3.982,0,1,0.046
336648,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6,-1,-0.038
347659,0.662,0.0,0.0,0.019,0.114,253.718,3.692,0,1,0.135
352029,0.678,0.06,0.0,-0.007,0.19,200.51,4.198,0,1,0.054
352043,0.446,0.006,0.003,0.033,1.4,29.173,3.963,0,1,0.063
353734,0.884,0.0,0.125,0.0,0.029,928.02,2.156,3,1,0.105
368479,0.328,0.029,0.0,0.021,2.571,25.175,3.267,0,1,0.0
395261,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
400774,0.684,0.0,0.0,0.0,0.03,1692.627,0.918,3,1,0.058
408442,0.47,0.049,0.0,0.024,5.467,6.653,3.692,0,-1,-0.037
419296,0.329,0.0,0.0,0.025,1.658,46.157,3.924,0,1,0.038
446438,0.602,0.039,0.0,-0.001,5.667,6.132,3.536,0,-1,-0.013
7205,0.622,0.0,0.0,-0.001,0.173,208.377,3.752,0,1,0.125
11591,0.372,0.002,0.011,0.015,1.275,41.871,3.03,0,1,0.045
12644,0.415,0.015,0.018,0.011,2.602,24.891,3.906,0,1,0.011
12974,0.51,0.009,0.0,0.005,0.316,169.982,3.606,0,1,0.107
16483,0.253,0.018,0.001,0.018,6.521,7.445,4.104,0,-1,-0.062
16541,0.77,0.0,0.0,0.043,0.033,967.258,2.522,3,1,0.128
17524,0.517,0.0,0.009,0.018,0.699,57.798,3.537,0,1,0.107
18770,0.897,0.0,0.0,0.0,0.042,648.629,2.25,3,1,0.155
19998,0.625,0.016,0.01,0.012,0.589,73.206,4.065,0,1,0.091
25429,0.406,0.006,0.009,0.028,0.931,39.961,4.011,0,1,0.063
25918,0.312,0.005,0.052,0.017,3.448,15.783,3.951,0,-1,-0.021
25919,0.44,0.014,0.009,0.035,0.755,78.539,3.022,0,1,0.076
25988,0.355,0.015,0.004,0.013,1.266,26.513,3.862,0,1,0.043
27273,0.561,0.008,0.0,0.003,0.346,75.573,3.939,0,1,0.102
28330,0.389,0.008,0.107,0.008,2.27,21.204,3.939,0,-1,-0.017
31723,0.478,0.015,0.031,0.036,0.541,62.836,3.784,0,1,0.063
32955,0.562,0.037,0.0,0.081,0.078,338.53,3.602,0,1,0.071
35214,0.287,0.007,0.004,0.038,2.49,20.748,2.729,0,-1,-0.01
38867,0.524,0.035,0.0,0.033,0.328,122.653,3.922,0,1,0.075
39572,0.665,0.0,0.0,-0.026,0.25,116.113,2.987,0,1,0.131
40433,0.592,0.035,0.0,-0.006,0.337,102.606,3.909,0,1,0.086
42130,0.454,0.025,0.017,0.004,3.16,14.34,4.073,0,-1,-0.001
43476,0.648,0.039,0.0,0.032,0.149,207.991,3.581,0,1,0.103
43509,0.577,0.069,0.008,0.012,1.376,31.519,2.811,0,1,0.024
43956,0.611,0.014,0.041,0.018,1.201,32.305,3.92,0,1,0.064
50941,0.545,0.0,0.0,0.02,0.387,98.54,3.832,0,1,0.112
56303,0.397,0.012,0.008,0.012,1.804,59.701,4.198,0,1,0.027
59845,0.436,0.004,0.002,0.016,1.386,36.602,3.647,0,1,0.068
61517,0.537,0.041,0.0,0.013,0.204,132.109,3.828,0,1,0.086
63362,0.603,0.0,0.0,0.026,0.152,216.749,3.285,0,1,0.136
63617,0.36,0.035,0.002,0.015,2.038,34.549,3.962,0,1,0.013
67173,0.448,0.022,0.009,0.031,0.641,86.923,4.194,0,1,0.059
67574,0.43,0.03,0.002,-0.0,1.114,38.913,3.995,0,1,0.055
73913,0.794,0.0,0.056,0.035,0.05,1074.467,3.086,3,1,0.101
80350,0.539,0.0,0.0,0.008,0.416,95.668,4.052,0,1,0.102
81479,0.878,0.0,0.0,0.0,0.024,1520.858,2.236,3,1,0.134
86314,0.384,0.02,0.028,0.009,2.525,20.305,3.875,0,-1,-0.003
89800,0.432,0.021,0.0,-0.001,1.552,24.688,3.908,0,1,0.042
91462,0.698,0.0,0.0,0.004,0.079,327.379,3.638,0,1,0.138
93779,0.358,0.019,0.014,0.007,3.421,13.736,3.953,0,-1,-0.008
103634,0.632,0.019,0.0,0.024,0.337,84.644,3.906,0,1,0.097
119744,0.256,0.009,0.032,0.023,17.663,3.639,3.841,5,-1,-0.131
133106,0.385,0.02,0.007,0.007,3.239,31.129,4.288,0,-1,-0.007
139140,0.612,0.0,0.0,0.071,0.088,361.3,3.58,0,1,0.111
139148,0.313,0.006,0.001,0.01,2.154,26.964,3.152,0,1,0.022
143466,0.762,0.0,0.029,-0.007,0.1,242.334,3.3,0,1,0.127
146115,0.932,0.0,0.0,0.0,0.037,1191.788,2.355,3,1,0.141
147944,0.479,0.014,0.0,0.007,0.414,65.59,3.683,0,1,0.101
149407,0.508,0.023,0.014,0.004,0.603,49.076,3.971,0,1,0.085
150271,0.818,0.0,0.15,0.055,0.057,295.494,3.546,0,1,0.066
151204,0.409,0.0,0.104,0.019,0.513,75.25,4.003,0,1,0.028
155352,0.789,0.0,0.0,0.078,0.089,253.612,3.427,0,1,0.127
159213,0.528,0.0,0.02,0.013,0.412,79.252,3.32,0,1,0.106
161457,0.185,0.028,0.012,0.013,22.685,3.89,4.242,5,-1,-0.146
174188,0.337,0.01,0.02,0.034,2.78,14.861,3.381,0,-1,-0.014
175328,0.411,0.032,0.003,0.013,2.195,38.978,4.016,0,1,0.029
176203,0.551,0.005,0.0,0.003,0.834,42.867,3.431,0,1,0.108
177584,0.443,0.0,0.008,0.028,0.681,41.469,4.107,0,1,0.072
177890,0.458,0.012,0.0,-0.005,0.523,91.514,3.724,0,1,0.083
184243,0.343,0.015,0.029,0.039,1.887,19.749,4.043,0,-1,-0.006
187891,0.471,0.007,0.006,0.005,2.234,31.864,3.791,0,1,0.055
204438,0.87,0.0,0.0,0.0,0.026,842.808,2.5,3,1,0.152
209347,0.39,0.032,0.014,0.018,1.187,32.778,3.947,0,1,0.031
222968,0.322,0.004,0.015,0.026,1.476,45.268,2.791,0,1,0.025
228868,0.885,0.0,0.0,0.133,0.064,374.429,2.252,3,1,0.122
238373,0.415,0.012,0.003,0.03,1.476,44.944,4.153,0,1,0.048
242388,0.383,0.015,0.003,0.017,2.795,37.191,3.876,0,1,0.013
249321,0.5,0.006,0.0,0.027,0.477,118.799,3.788,0,1,0.099
257520,0.544,0.012,0.0,0.011,0.784,60.744,4.019,0,1,0.097
260085,0.53,0.0,0.0,0.008,0.387,104.47,4.057,0,1,0.102
263357,0.465,0.033,0.011,0.014,0.762,47.43,4.038,0,1,0.064
263699,0.509,0.0,0.0,0.055,0.246,153.989,3.803,0,1,0.093
267197,0.419,0.035,0.012,0.027,1.621,23.603,4.319,0,1,0.014
269880,0.721,0.0,0.0,0.015,0.096,356.048,3.355,0,1,0.151
272597,0.443,0.009,0.032,0.02,2.346,29.449,4.055,0,1,0.016
274721,0.32,0.019,0.05,0.032,0.798,69.647,3.966,0,1,0.021
275717,0.416,0.0,0.0,-0.01,1.061,55.876,2.871,0,1,0.073
275988,0.242,0.012,0.012,0.018,5.706,13.308,4.099,0,-1,-0.057
280897,0.315,0.004,0.012,0.008,1.433,29.072,3.783,0,1,0.04
283339,0.462,0.026,0.0,0.005,0.566,94.561,3.806,0,1,0.079
293637,0.327,0.042,0.009,0.023,1.427,59.075,4.007,0,1,0.017
296629,0.455,0.01,0.0,0.018,0.582,96.217,3.658,0,1,0.098
297985,0.558,0.0,0.0,0.008,0.203,157.365,3.883,0,1,0.112
299037,0.381,0.004,0.011,0.033,0.743,40.442,3.967,0,1,0.051
334227,0.371,0.021,0.002,0.016,1.346,32.298,4.147,0,1,0.032
335086,0.72,0.0,0.0,0.016,0.091,235.313,3.631,0,1,0.137
345753,0.518,0.013,0.0,0.01,0.856,90.915,3.674,0,1,0.105
354913,0.561,0.02,0.0,-0.005,0.283,166.912,4.046,0,1,0.085
356097,0.361,0.01,0.005,0.015,1.739,34.693,4.072,0,1,0.025
359823,0.471,0.014,0.03,-0.0,0.911,76.533,3.938,0,1,0.065
378884,0.577,0.031,0.0,-0.008,0.97,47.404,3.428,0,1,0.091
394577,0.518,0.019,0.0,0.005,0.769,43.123,3.985,0,1,0.088
396003,0.496,0.018,0.004,0.027,1.037,86.107,3.879,0,1,0.083
398772,0.393,0.03,0.0,0.003,3.577,19.114,3.333,0,-1,-0.006
401059,0.539,0.011,0.0,0.018,2.933,21.706,3.729,0,1,0.039
404461,1.0,0.0,0.0,0.0,0.018,1523.854,1.5,3,1,0.115
421621,0.363,0.004,0.004,0.021,1.407,35.705,3.854,0,1,0.05
427978,0.631,0.0,0.0,0.007,0.422,179.68,3.608,0,1,0.13
459113,0.788,0.071,0.0,-0.014,0.609,61.722,3.309,0,1,0.066
459490,0.65,0.0,0.0,0.016,1.015,27.298,3.877,0,1,0.101
5578,0.282,0.006,0.036,0.011,10.159,6.179,3.917,5,-1,-0.102
8636,0.358,0.004,0.0,0.017,2.195,21.746,4.098,0,1,0.016
12463,0.26,0.006,0.001,0.022,4.469,22.292,3.221,0,-1,-0.029
12692,0.36,0.003,0.0,0.048,0.875,39.297,4.164,0,1,0.037
19167,0.453,0.012,0.068,0.012,0.696,92.2,3.35,0,1,0.063
19460,0.562,0.014,0.0,0.014,0.624,142.476,3.806,0,1,0.105
23759,0.618,0.0,0.0,-0.006,0.224,163.802,2.421,0,1,0.122
26129,0.643,0.0,0.026,0.004,0.153,255.809,3.863,0,1,0.109
26772,0.593,0.0,0.0,0.0,0.189,170.5,3.609,0,1,0.13
26777,0.476,0.058,0.006,0.006,0.474,69.667,3.702,0,1,0.052
26921,0.433,0.012,0.012,0.013,0.683,53.792,4.0,0,1,0.074
27441,0.326,0.007,0.021,0.005,7.337,7.147,3.956,0,-1,-0.07
28166,0.39,0.006,0.0,0.03,1.804,30.961,3.955,0,1,0.032
29385,0.783,0.0,0.105,0.011,0.056,579.789,3.036,0,1,0.111
31483,0.683,0.0,0.0,-0.012,0.173,133.535,3.127,0,1,0.142
32475,0.302,0.023,0.001,0.027,1.95,29.949,3.662,0,1,0.015
33142,0.187,0.006,0.002,0.022,14.305,4.588,4.055,5,-1,-0.12
34074,0.346,0.027,0.0,0.012,1.635,22.923,4.068,0,1,0.019
34219,0.662,0.0,0.111,0.014,0.12,343.674,3.354,0,1,0.105
36562,0.387,0.06,0.006,0.006,2.017,28.571,3.56,0,-1,-0.003
41850,0.388,0.003,0.006,0.014,1.843,26.205,4.072,0,1,0.023
47597,0.479,0.013,0.013,-0.006,0.425,76.255,4.069,0,1,0.079
54558,0.355,0.063,0.002,0.013,4.629,27.999,4.194,0,-1,-0.062
54622,0.679,0.028,0.0,0.004,0.336,228.402,3.05,0,1,0.1
60218,0.436,0.019,0.0,-0.005,1.059,37.351,4.118,0,1,0.054
62097,0.741,0.086,0.0,0.016,0.195,202.729,3.663,0,1,0.057
67770,0.525,0.014,0.0,0.01,0.402,78.15,3.954,0,1,0.097
73504,0.307,0.013,0.003,0.01,3.304,10.202,4.04,0,-1,-0.01
76178,0.322,0.022,0.002,0.005,3.543,76.349,3.722,0,-1,-0.005
84212,0.568,0.036,0.018,-0.005,0.155,214.074,3.631,0,1,0.086
88183,0.394,0.008,0.03,0.018,2.176,15.809,4.145,0,1,0.002
92674,0.456,0.006,0.006,0.004,0.472,65.508,3.787,0,1,0.091
96558,0.42,0.012,0.002,0.005,1.331,268.119,3.852,0,1,0.055
103347,0.593,0.034,0.0,0.024,0.49,185.473,3.355,0,1,0.099
103677,0.538,0.019,0.0,0.012,0.734,42.96,3.881,0,1,0.091
111707,0.587,0.012,0.0,0.01,0.308,119.541,3.819,0,1,0.111
112006,0.489,0.0,0.009,0.009,0.439,172.399,3.956,0,1,0.093
132532,0.648,0.069,0.0,0.028,0.161,215.216,3.869,0,1,0.058
135813,0.459,0.022,0.002,0.009,1.528,28.968,4.129,0,1,0.046
139217,0.404,0.034,0.003,0.009,1.596,29.056,3.984,0,1,0.025
142165,0.343,0.0,0.013,0.044,0.652,186.576,3.967,0,1,0.044
143336,0.468,0.034,0.0,0.018,0.577,57.638,4.06,0,1,0.071
144820,0.551,0.029,0.0,0.011,0.478,71.647,3.95,0,1,0.092
151489,0.39,0.019,0.008,0.017,2.983,44.369,3.947,0,1,0.008
157613,0.352,0.012,0.016,0.01,4.361,16.374,3.93,0,-1,-0.016
164856,0.623,0.006,0.0,-0.005,0.593,84.836,4.226,0,1,0.1
165676,0.5,0.008,0.0,-0.007,0.336,282.078,3.475,0,1,0.1
169062,0.616,0.031,0.008,0.005,0.364,85.553,3.249,0,1,0.103
171441,0.333,0.009,0.019,0.016,1.61,26.59,3.926,0,1,0.018
177744,0.297,0.011,0.0,0.018,1.703,20.946,3.673,0,1,0.026
178871,0.351,0.003,0.003,0.008,1.813,19.991,3.969,0,1,0.027
188061,0.714,0.0,0.0,0.001,0.186,187.132,3.471,0,1,0.143
227171,0.513,0.076,0.009,0.005,0.95,43.748,3.825,0,1,0.039
229834,0.368,0.03,0.0,0.002,0.912,36.031,4.173,0,1,0.038
230849,0.57,0.018,0.0,0.033,0.308,78.395,3.895,0,1,0.094
236989,0.286,0.017,0.008,0.019,2.765,24.62,3.898,0,-1,-0.003
237662,0.349,0.011,0.002,0.006,4.567,11.961,3.855,0,-1,-0.016
239879,0.627,0.0,0.0,-0.007,0.132,265.847,3.483,0,1,0.139
245792,0.465,0.033,0.0,0.013,0.768,57.302,4.12,0,1,0.063
245825,0.442,0.006,0.0,0.018,0.447,68.793,3.715,0,1,0.086
251957,0.905,0.0,0.0,0.0,0.044,218.685,2.0,1,1,0.157
258324,0.341,0.018,0.025,0.027,2.392,13.655,4.189,0,-1,-0.011
260200,0.675,0.018,0.018,0.039,0.212,161.228,2.295,0,1,0.095
263467,0.409,0.018,0.0,0.016,2.039,20.165,3.713,0,1,0.032
264376,0.442,0.023,0.003,-0.003,1.102,30.559,3.835,0,1,0.056
279542,0.319,0.014,0.003,0.01,2.945,27.496,3.945,0,1,0.001
280829,0.311,0.016,0.002,0.019,3.378,11.455,4.059,0,-1,-0.017
280953,0.367,0.025,0.009,0.024,1.231,43.057,3.746,0,1,0.042
284553,0.191,0.027,0.004,0.017,15.47,10.366,3.88,5,-1,-0.121
291345,0.526,0.0,0.0,-0.005,0.574,75.108,3.62,0,1,0.112
294947,0.375,0.004,0.004,0.025,0.804,132.394,3.828,0,1,0.066
295150,0.318,0.021,0.0,0.018,3.459,16.552,3.998,0,-1,-0.01
296501,0.565,0.022,0.0,0.05,0.29,102.506,3.7,0,1,0.088
301322,0.397,0.0,0.0,-0.005,0.556,95.626,3.786,0,1,0.07
301456,0.426,0.012,0.0,0.023,0.917,46.6,3.664,0,1,0.083
309577,0.574,0.038,0.0,0.02,0.807,53.142,3.468,0,1,0.089
317504,0.459,0.014,0.005,0.018,0.662,59.333,3.95,0,1,0.083
318281,0.527,0.0,0.039,0.019,0.354,128.313,3.968,0,1,0.084
342403,0.573,0.042,0.025,0.026,0.336,72.07,3.937,0,1,0.063
349143,0.316,0.01,0.002,0.024,1.469,36.783,3.801,0,1,0.042
356502,0.293,0.011,0.002,0.016,2.948,120.277,4.021,0,1,0.002
369155,0.538,0.0,0.0,0.016,0.332,97.234,3.796,0,1,0.11
387776,0.289,0.016,0.0,0.034,9.637,5.989,4.018,5,-1,-0.088
390445,0.473,0.0,0.0,0.009,0.528,62.119,3.821,0,1,0.102
402412,0.537,0.195,0.0,0.023,2.382,17.945,3.081,0,-1,-0.036
403561,0.411,0.035,0.003,0.008,1.167,46.284,3.963,0,1,0.047
408405,0.325,0.016,0.0,0.027,2.533,13.592,3.915,0,1,0.004
411641,0.326,0.028,0.013,0.031,4.623,19.48,4.098,0,-1,-0.047
412632,0.533,0.036,0.0,0.096,0.505,324.114,3.575,0,1,0.053
421929,0.402,0.017,0.0,0.018,3.466,11.859,3.91,0,-1,-0.0
422275,0.915,0.091,0.0,0.091,0.25,81.789,2.664,0,1,0.046
425363,0.811,0.0,0.0,0.017,1.5,24.627,2.423,0,1,0.115
427710,0.733,0.056,0.0,-0.008,0.36,173.099,3.764,0,1,0.064
428198,0.782,0.0,0.0,-0.167,3.0,0.014,0.0,1,1,0.025
433220,0.473,0.048,0.0,0.006,1.57,153.398,3.831,0,1,0.036
434208,0.609,0.016,0.0,0.011,2.909,15.515,3.732,0,1,0.039
436102,0.528,0.033,0.0,0.007,3.727,9.79,3.914,0,1,0.015
452473,0.596,0.02,0.0,0.046,0.567,50.22,3.772,0,1,0.087
460216,0.58,0.0,0.0,0.121,0.297,108.033,3.181,0,1,0.085
468362,0.593,0.0,0.0,0.013,7.111,6.475,3.523,0,-1,-0.014
7196,0.743,0.0,0.0,0.025,0.024,1303.521,2.406,3,1,0.12
13623,0.33,0.008,0.008,0.007,1.651,20.492,3.76,0,1,0.03
19422,0.509,0.0,0.022,0.029,0.131,319.113,3.944,0,1,0.094
21351,0.412,0.0,0.077,0.015,0.862,48.923,3.18,0,1,0.04
25794,0.588,0.0,0.0,0.005,0.22,127.476,3.628,0,1,0.13
26833,0.473,0.012,0.006,-0.005,0.458,82.963,3.741,0,1,0.089
27926,0.323,0.01,0.016,0.018,1.733,34.025,3.823,0,1,0.024
28742,0.483,0.011,0.028,0.035,0.493,52.259,4.053,0,1,0.061
30492,0.381,0.014,0.002,0.004,1.183,26.526,4.137,0,1,0.042
32661,0.613,0.0,0.037,0.023,0.204,156.801,3.536,0,1,0.115
35740,0.463,0.005,0.024,0.012,0.577,164.69,3.617,0,1,0.083
36747,0.498,0.0,0.023,0.031,0.242,147.872,3.773,0,1,0.099
40291,0.833,0.0,0.0,0.0,0.122,238.898,2.922,0,1,0.151
44313,0.929,0.0,0.0,0.0,0.06,578.659,2.0,3,1,0.151
50465,0.68,0.024,0.0,0.019,0.128,274.298,3.647,0,1,0.11
51521,0.455,0.015,0.008,0.015,1.462,26.395,3.958,0,1,0.057
51724,0.461,0.0,0.054,0.026,0.511,69.123,3.842,0,1,0.065
68517,0.716,0.014,0.014,0.014,0.333,89.573,2.931,0,1,0.111
75945,0.671,0.0,0.0,-0.004,0.114,305.478,3.837,0,1,0.123
79625,0.9,0.0,0.0,0.0,0.028,493.646,1.922,3,1,0.16
79868,0.434,0.022,0.026,0.009,1.887,22.582,4.178,0,1,0.007
84180,0.307,0.019,0.0,0.028,3.031,18.0,4.446,0,-1,-0.018
85915,0.514,0.006,0.0,0.008,0.566,72.796,3.744,0,1,0.109
95168,0.472,0.011,0.011,0.028,0.515,68.012,3.87,0,1,0.089
103010,0.688,0.0,0.019,0.002,0.158,204.698,3.496,0,1,0.127
104835,0.456,0.015,0.007,0.003,1.008,125.203,3.957,0,1,0.074
108707,0.798,0.0,0.0,0.035,0.138,256.167,3.849,0,1,0.122
109428,0.405,0.032,0.018,0.009,2.997,21.399,3.413,0,-1,-0.008
110276,0.597,0.022,0.0,0.043,0.262,110.36,2.582,0,1,0.092
116666,0.944,0.0,0.0,-0.042,0.049,813.118,2.0,3,1,0.134
117515,0.32,0.012,0.028,0.007,2.435,22.441,4.024,0,-1,-0.006
118287,0.646,0.0,0.0,0.02,0.107,301.163,3.477,0,1,0.143
119767,0.407,0.011,0.0,0.018,0.493,81.474,4.05,0,1,0.065
123588,0.528,0.029,0.0,-0.003,0.506,96.909,3.967,0,1,0.084
141717,0.717,0.0,0.0,0.0,0.127,302.426,3.74,0,1,0.13
144146,0.555,0.029,0.0,0.047,0.196,165.86,3.74,0,1,0.088
144614,0.43,0.015,0.0,-0.002,1.11,32.531,4.056,0,1,0.054
147028,0.404,0.012,0.02,0.01,0.694,83.768,4.081,0,1,0.048
155638,0.52,0.008,0.008,0.016,0.703,82.795,3.934,0,1,0.097
155775,0.437,0.022,0.024,0.015,1.524,31.919,4.013,0,1,0.031
157917,0.252,0.007,0.005,0.042,2.08,21.275,3.268,0,1,0.001
165621,0.878,0.0,0.0,0.036,0.047,1043.898,2.236,3,1,0.138
170318,0.819,0.0,0.214,0.014,0.05,589.236,3.039,0,1,0.067
174931,0.405,0.006,0.004,0.022,1.314,30.425,4.302,0,1,0.042
175744,0.326,0.0,0.045,0.013,2.632,15.186,4.217,0,-1,-0.013
181579,0.361,0.012,0.003,0.01,1.904,20.697,3.907,0,1,0.028
183373,0.479,0.0,0.03,0.012,0.561,57.79,3.868,0,1,0.078
184888,0.446,0.027,0.0,0.013,1.147,39.269,3.819,0,1,0.068
189800,0.606,0.0,0.0,0.0,0.197,146.255,3.83,0,1,0.12
190463,0.516,0.022,0.016,0.013,0.602,52.974,4.052,0,1,0.075
199803,0.378,0.0,0.0,0.025,0.857,57.295,3.909,0,1,0.065
220955,0.518,0.006,0.013,0.018,0.453,59.0,3.844,0,1,0.098
239629,0.682,0.0,0.0,0.033,0.069,681.35,2.524,0,1,0.132
241722,0.496,0.049,0.004,0.022,1.118,46.818,3.803,0,1,0.061
254029,0.687,0.038,0.013,0.018,0.221,161.023,3.895,0,1,0.085
254702,0.764,0.0,0.0,-0.017,0.085,315.957,3.054,0,1,0.152
265603,0.467,0.015,0.024,0.011,1.365,42.184,3.791,0,1,0.053
270928,0.404,0.026,0.009,0.009,2.0,56.15,3.705,0,1,0.032
278593,0.453,0.02,0.004,0.008,0.715,67.485,4.194,0,1,0.069
280205,0.503,0.007,0.0,0.009,0.78,43.073,3.941,0,1,0.094
283414,0.536,0.009,0.0,0.006,0.616,42.691,4.017,0,1,0.097
285966,0.452,0.013,0.0,0.014,1.534,29.843,3.939,0,1,0.06
287904,0.434,0.008,0.005,0.005,1.052,52.087,3.677,0,1,0.08
290974,0.721,0.02,0.0,-0.006,0.357,149.969,3.623,0,1,0.105
292041,0.521,0.004,0.0,0.005,0.726,82.886,3.034,0,1,0.111
292061,0.512,0.003,0.0,0.011,1.543,33.024,4.081,0,1,0.071
299592,0.488,0.004,0.004,0.024,0.715,51.848,3.964,0,1,0.092
300746,0.425,0.023,0.01,0.034,1.096,29.902,3.96,0,1,0.049
301526,0.508,0.0,0.008,0.032,0.36,90.971,3.863,0,1,0.106
302452,0.527,0.0,0.0,0.024,0.443,105.499,3.928,0,1,0.107
308297,0.716,0.0,0.0,0.0,0.052,379.142,2.156,0,1,0.141
318745,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
336819,0.667,0.0,0.0,-0.001,0.201,193.714,3.496,0,1,0.139
341145,0.376,0.016,0.003,0.03,1.025,49.566,3.293,0,1,0.051
347165,0.354,0.01,0.0,0.014,4.358,9.601,3.896,0,-1,-0.013
351877,0.677,0.0,0.0,0.012,0.309,95.669,4.137,0,1,0.112
363179,0.477,0.014,0.004,-0.01,0.834,59.812,4.328,0,1,0.071
364098,0.695,0.0,0.0,0.049,0.124,241.609,3.364,0,1,0.134
369196,0.3,0.013,0.005,0.039,3.736,28.225,4.187,0,-1,-0.031
383328,0.967,0.0,0.0,-0.089,0.059,429.254,2.522,1,1,0.108
384339,0.491,0.006,0.006,0.001,0.768,69.606,4.123,0,1,0.083
391813,0.502,0.0,0.0,0.008,0.911,70.72,4.064,0,1,0.092
397345,0.688,0.034,0.011,-0.013,0.361,89.07,3.773,0,1,0.081
400614,0.333,0.0,0.0,0.029,1.589,19.504,4.117,0,1,0.029
403332,0.492,0.0,0.027,0.025,0.493,120.126,2.812,0,1,0.084
404556,0.523,0.0,0.0,-0.001,0.637,156.741,3.113,0,1,0.112
411052,0.33,0.046,0.0,0.016,2.298,19.112,3.802,0,1,0.001
421809,0.763,0.0,0.0,0.023,0.081,390.452,2.732,0,1,0.146
425864,0.414,0.013,0.0,0.012,1.303,39.898,4.124,0,1,0.057
427454,0.536,0.059,0.0,0.012,6.429,8.8,3.9,0,-1,-0.045
429098,0.447,0.012,0.0,0.025,4.722,7.83,4.056,0,-1,-0.011
429481,0.481,0.006,0.0,0.029,1.054,83.325,3.972,0,1,0.086
442701,0.458,0.011,0.0,0.012,2.723,12.684,4.092,0,1,0.028
444330,0.296,0.012,0.0,0.046,4.0,18.208,3.853,0,-1,-0.035
444586,0.515,0.012,0.0,0.002,1.344,27.466,3.872,0,1,0.083
445109,0.383,0.018,0.0,0.007,5.361,15.608,4.109,0,-1,-0.032
451488,0.601,0.0,0.0,0.022,0.847,32.643,3.672,0,1,0.106
452774,0.479,0.06,0.0,0.013,3.32,13.051,3.77,0,-1,-0.01
453867,0.667,0.0,0.0,0.0,20.0,1.829,2.933,5,-1,-0.063
454087,1.0,0.0,0.0,0.0,2.0,,0.0,1,1,0.118
2008,0.439,0.002,0.03,0.004,1.366,20.227,3.569,0,1,0.038
9384,0.273,0.024,0.009,0.022,2.989,43.856,3.933,0,-1,-0.008
9523,0.95,0.0,0.0,0.0,0.02,1756.061,1.5,3,1,0.123
11754,0.35,0.03,0.003,0.011,5.289,15.784,4.119,0,-1,-0.037
11755,0.293,0.01,0.018,0.033,2.694,20.282,4.202,0,-1,-0.02
